(('합정역', '2016-12-12'), [472.0, 1508.0, 4240.0, 7343.0, 4536.0, 2573.0, 2428.0, 2449.0, 2602.0, 2573.0, 2810.0, 3188.0, 4395.0, 7585.0, 5957.0, 3674.0, 3548.0, 3498.0, 1883.0])
(('신대방역', '2016-12-18'), [407.0, 814.0, 966.0, 1775.0, 2649.0, 2734.0, 2719.0, 2451.0, 2710.0, 2599.0, 2535.0, 2842.0, 2952.0, 2712.0, 2178.0, 2092.0, 2199.0, 2029.0, 1023.0])
(('대치역', '2016-12-08'), [131.0, 860.0, 1752.0, 2253.0, 1469.0, 1114.0, 1120.0, 1058.0, 1104.0, 1147.0, 1325.0, 1786.0, 2138.0, 2209.0, 1949.0, 1190.0, 1387.0, 1477.0, 639.0])
(('도곡역', '2016-12-17'), [49.0, 205.0, 270.0, 584.0, 666.0, 744.0, 847.0, 996.0, 1110.0, 1010.0, 875.0, 1062.0, 1116.0, 824.0, 480.0, 447.0, 455.0, 518.0, 283.0])
(('동작역', '2016-12-15'), [28.0, 128.0, 388.0, 593.0, 361.0, 221.0, 246.0, 257.0, 229.0, 233.0, 272.0, 289.0, 354.0, 479.0, 296.0, 183.0, 206.0, 171.0, 84.0])
(('신용산역', '2016-12-30'), [89.0, 815.0, 1220.0, 3223.0, 2287.0, 1245.0, 1302.0, 1192.0, 1424.0, 1513.0, 1994.0, 2085.0, 2754.0, 3620.0, 2214.0, 1428.0, 1210.0, 928.0, 499.0])
(('매봉역', '2016-12-29'), [87.0, 588.0, 1530.0, 4012.0, 2444.0, 1145.0, 1086.0, 1035.0, 1026.0, 1189.0, 1172.0, 1304.0, 1876.0, 3445.0, 1906.0, 1080.0, 1193.0, 1048.0, 502.0])
(('충정로역', '2016-12-23'), [173.0, 523.0, 1602.0, 4223.0, 2563.0, 1327.0, 1132.0, 1154.0, 1357.0, 1271.0, 1250.0, 1484.0, 2023.0, 4032.0, 1864.0, 1144.0, 963.0, 820.0, 690.0])
(('총신대입구역', '2016-12-08'), [280.0, 1235.0, 3449.0, 5543.0, 3573.0, 2174.0, 2453.0, 2313.0, 2529.0, 2463.0, 2538.0, 3048.0, 3611.0, 5557.0, 4305.0, 2725.0, 2626.0, 2642.0, 1585.0])
(('왕십리(성동구청)역', '2016-12-03'), [302.0, 551.0, 803.0, 1268.0, 1517.0, 1506.0, 1881.0, 2426.0, 2643.0, 3040.0, 2696.0, 3021.0, 3706.0, 3591.0, 2759.0, 2317.0, 2549.0, 2730.0, 1884.0])
(('서울대입구역', '2016-12-22'), [1376.0, 2321.0, 7032.0, 11157.0, 7285.0, 4394.0, 4272.0, 4430.0, 4815.0, 4740.0, 5267.0, 5956.0, 6705.0, 9579.0, 9506.0, 5954.0, 5716.0, 6191.0, 4327.0])
(('매봉역', '2016-12-23'), [71.0, 506.0, 1496.0, 4209.0, 2271.0, 1084.0, 1191.0, 1063.0, 1039.0, 1146.0, 1285.0, 1404.0, 2203.0, 4273.0, 2343.0, 1284.0, 1044.0, 978.0, 623.0])
(('신림역', '2016-12-24'), [1641.0, 2903.0, 3453.0, 5814.0, 6332.0, 5875.0, 6847.0, 7771.0, 8580.0, 8294.0, 8596.0, 9875.0, 10550.0, 10218.0, 8626.0, 7666.0, 8404.0, 8302.0, 5893.0])
(('옥수역', '2016-12-20'), [188.0, 553.0, 1529.0, 2406.0, 1506.0, 983.0, 1006.0, 874.0, 1124.0, 946.0, 1120.0, 1331.0, 1631.0, 2022.0, 1725.0, 1132.0, 1169.0, 1061.0, 588.0])
(('신용산역', '2016-12-25'), [52.0, 234.0, 218.0, 406.0, 665.0, 708.0, 741.0, 964.0, 1015.0, 1168.0, 1174.0, 1337.0, 1286.0, 1204.0, 1089.0, 938.0, 849.0, 601.0, 249.0])
(('신당역', '2016-12-25'), [165.0, 325.0, 332.0, 650.0, 965.0, 1223.0, 1400.0, 1529.0, 1637.0, 1899.0, 1847.0, 1743.0, 1693.0, 1514.0, 1159.0, 1028.0, 866.0, 885.0, 526.0])
(('신당역', '2016-12-16'), [253.0, 811.0, 1877.0, 3633.0, 2117.0, 1462.0, 1396.0, 1485.0, 1528.0, 1672.0, 1742.0, 1940.0, 2629.0, 3481.0, 2734.0, 1650.0, 1500.0, 1360.0, 959.0])
(('수서역', '2016-12-26'), [232.0, 1215.0, 2771.0, 4017.0, 1995.0, 1624.0, 1490.0, 1645.0, 1472.0, 1413.0, 1971.0, 1865.0, 2374.0, 3248.0, 2336.0, 1646.0, 1286.0, 1327.0, 669.0])
